"Gene_A"	"Gene_B"
"MCM5"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MCM5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MCM5"	"H3-3A|H3-3B"
"MCM5"	"HIST2H2AA3|HIST2H2AA4"
"MCM5"	"HIST2H3A|HIST2H3C|HIST2H3D"
"MCM7"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MCM7"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"SHMT1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"BMI1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PHB"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RPA3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RFC4"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RFC2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RFC1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RFC1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"FUS"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NUP214"	"NXF2|NXF2B"
"DEK"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"DEK"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"PPP1CC"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"EIF4A3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"ANP32A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"ANP32A"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"CUX1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"VHL"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RFC5"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RFC3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HADHA"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"CETN2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"KDM5C"	"HIST2H3A|HIST2H3C|HIST2H3D"
"TMPO"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"TMPO"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"EPS15"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MAGEA1"	"MAGEA9|MAGEA9B"
"MAGEA4"	"MAGEA9|MAGEA9B"
"CBX5"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MAPK8"	"HIST2H2AA3|HIST2H2AA4"
"RANGAP1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RANGAP1"	"RGPD5|RGPD6"
"ATRX"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"YAP1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RPL29"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"RFX5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"NR2C2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NASP"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"CENPA"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MCM2"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"MCM2"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MCM2"	"HIST2H2AA3|HIST2H2AA4"
"MCM2"	"RGPD5|RGPD6"
"MCM2"	"BOLA2|BOLA2B"
"RBM25"	"SMN1|SMN2"
"NUP153"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NUP153"	"NXF2|NXF2B"
"RANBP2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"GSK3B"	"SMN1|SMN2"
"TAF6"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"LIG3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"LIG3"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MRE11"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"SMARCA2"	"SSX2|SSX2B"
"SMARCA4"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"PSMD7"	"RGPD5|RGPD6"
"RPS6KA3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RPS6KA3"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"RPS6KA3"	"H3-3A|H3-3B"
"RPS6KA3"	"HIST2H3A|HIST2H3C|HIST2H3D"
"HDGF"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"HDGF"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"HNRNPA3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MSH6"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"KIF11"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ARFIP1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RABGGTB"	"MAGED4|MAGED4B"
"COPA"	"SMN1|SMN2"
"HIRA"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HIRA"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"USP14"	"RGPD5|RGPD6"
"RAD23B"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"GALC"	"GTF2H2C|GTF2H2C_2"
"RRP1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MLF1"	"RGPD5|RGPD6"
"HIST1H2BD"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"YWHAG"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"PPP1CB"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"YWHAE"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"YWHAE"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"SNRPE"	"SMN1|SMN2"
"SNRPF"	"SMN1|SMN2"
"SNRPD3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"SNRPD3"	"SMN1|SMN2"
"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"	"SMN1|SMN2"
"RPL39"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"RPL31"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"RPL32"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"RAE1"	"MAGED4|MAGED4B"
"LSM11"	"SMN1|SMN2"
"EWSR1"	"SMN1|SMN2"
"PTS"	"GTF2H2C|GTF2H2C_2"
"HIST1H2AB"	"HIST2H3A|HIST2H3C|HIST2H3D"
"SRSF5"	"SMN1|SMN2"
"G3BP1"	"HIST2H2AA3|HIST2H2AA4"
"DYNC1I2"	"HIST2H3A|HIST2H3C|HIST2H3D"
"CUL2"	"BOLA2|BOLA2B"
"CUL3"	"SMN1|SMN2"
"CUL3"	"BOLA2|BOLA2B"
"CUL4A"	"CDY2A|CDY2B"
"IQCB1"	"SMN1|SMN2"
"IQCB1"	"BOLA2|BOLA2B"
"PTPRR"	"BOLA2|BOLA2B"
"RALBP1"	"HIST2H3A|HIST2H3C|HIST2H3D"
"SSX2|SSX2B"	"SSX2|SSX2B"
"CCDC40"	"GTF2H2C|GTF2H2C_2"
"PRAMEF5"	"PRAMEF9|PRAMEF15"
"TNS2"	"BOLA2|BOLA2B"
"VIRMA"	"HIST2H2AA3|HIST2H2AA4"
"VIRMA"	"HIST2H3A|HIST2H3C|HIST2H3D"
"VIRMA"	"BOLA2|BOLA2B"
"GTF2H2C|GTF2H2C_2"	"GTF2H2C|GTF2H2C_2"
"ZBTB46"	"RGPD5|RGPD6"
"COMTD1"	"RGPD5|RGPD6"
"EME1"	"SLX1A|SLX1B"
"AP2M1"	"MAGED4|MAGED4B"
"CCDC74B"	"RGPD5|RGPD6"
"TSNAX"	"RGPD5|RGPD6"
