gene_name	log2FC
ALPL	-1.20304153601759
PGAP4	-2.24119040663761
ALDOB	-1.08413383690937
COL5A2	1.74628178474779
PLPPR1	-2.23116080849141
TMEFF1	1.78014151492263
HLA-DQA1	1.06287547067704
HLA-DQB1	1.04172469415047
PAGE2	4.84193115570471
PAGE2B	2.52926022274344
PFKFB1	-3.60224992664118
BTNL2	-1.63388377459658
NOTCH4	-1.46258392091278
SH2D5	1.81602890215161
PLA2G2F	2.78154215764844
PLA2G2D	1.58588663108773
PLA2G5	-1.33009877336232
PLA2G2A	-1.45189435253294
RNF186	-3.07560711793358
SMIM5	1.04744115208571
C20orf144	1.72666094438728
CDC14B	-1.77390199709144
TNXB	-3.95120331536945
HABP4	-1.15807476411801
ZNF367	1.67273171169356
SP5	1.61616382426353
LYZL2	3.29345124220269
FBP1	1.12999396046433
PAX7	7.00253868576397
ACTL8	7.07930725404484
RCC2	1.05916616989732
PADI3	2.19817814442406
CARD19	1.0718718411651
SUSD3	2.09149895543956
PADI1	1.40679544658519
NXPE4	-1.57618484444677
BPIFB4	2.20646629912344
LYZL1	1.96189106835336
ZBTB12	1.12296901981664
BAMBI	1.36742844587965
MFAP2	2.42296423324583
ASPN	1.7857245788075
F10	-2.59504125746433
CENPP	1.35315293211052
XAGE1A	3.45632221016105
XAGE1B	1.91292787921556
FAM131C	1.19676712687054
CLCNKB	-1.06314733430245
SLC35F2	1.16587814661405
CARD17	2.96316045951218
TMEM82	3.70404886525358
MKX	1.21744680707931
LY6G6C	1.14223439813466
AGMAT	1.27568325686332
SHC3	-1.27956249263839
IRS2	-1.45926791841984
TNFSF13B	1.0038768785666
FAM155A	1.35623866229803
TTLL9	1.03791049099124
FOXS1	1.19503316403163
MYLK2	2.57271001287669
LRRC38	-1.24526525953137
ID1	-1.1302882454691
PAGE1	2.83159214053046
MCCD1	1.04693840231769
FOXP3	2.1699553955288
AADACL4	-1.91188280384303
SLC28A3	-1.17679711274236
TCF19	1.24451862182058
PCCA	-1.04508720291544
CDSN	3.83057917468941
KLHL35	1.82670333629063
MUC21	2.1850600654914
ZIC2	2.94759658866019
GPR158	2.39388984503933
NME1-NME2	1.47737695188295
SLC15A1	1.39927325785462
KRTAP5-10	1.59325130430966
TIMM17B	1.18739491216543
DPRX	-2.15695132106105
TRIM15	3.69022261699019
TRIM10	1.63656192591709
HS6ST3	2.76843921719514
PCSK5	-1.09299018680798
ANGPTL7	-4.03314104153947
SYNDIG1	2.81265869503777
MOG	1.27941351204096
SSX1	4.2332233984145
CST9	2.86667317987011
CST9L	2.57567686814716
DNAJC1	1.51814421255769
C1orf127	1.42628915182009
CST11	1.79940359392117
DCT	-2.53848479138224
UBD	2.00629839680137
SLITRK1	1.43734173523342
SPRY2	-2.38058362180024
THBD	-1.19917413323694
FOXA2	1.47473300486183
KLF9	-1.73947212319125
MAS1L	-2.23484323755569
NKX2-2	6.39762165982276
OR11A1	1.10348468806127
MAMDC2	-3.04203460464554
SPDYC	6.28350934491356
POU4F1	3.45050383362167
MALRD1	2.41725583762763
TMEM252	-3.22694095305382
FOXH1	2.69119902742136
INSYN2B	-3.70208478159908
H2BC13	3.31576842747534
FOXD4L4	1.68732098641761
FOXD4L5	1.05084818551213
H2AC12	3.27408996206526
ACOD1	3.34475729650209
SPATC1	1.60157725984816
KCTD12	-1.61954966730972
TNFRSF9	1.43202727517032
TBC1D4	-1.16901876801388
SPATA31A1	2.91574237501713
KLHL21	-1.1122977667048
IGFL2	2.82330910731756
IGFBPL1	2.50024915558198
H4C8	2.55668348144954
H2BC10	4.14919061669508
H4C2	4.0731654870706
H2AC6	1.5625040353338
H4C3	3.63543949576496
CUBN	-1.45177156530082
ESPN	1.84977279348396
HES2	1.76161923437323
KLHL1	6.47030313826151
PCDH9	-1.92442181979351
SLC17A4	1.14237011127201
PCDH17	1.34705583490304
PRR20B	2.00881514280063
PRR20A	2.00881514280063
DIPK2B	-2.02412709828296
GKN1	-1.91794258588592
UQCC3	1.28345598188039
RECK	-1.7503848512397
GRXCR2	-1.93383262019675
OR13J1	1.63669516026987
CKAP4	1.01246537590535
NDP	1.79719481701766
LRRC10B	1.70377254062979
C12orf42	1.18669647125832
BLACE	1.07113581198919
PCDHA1	1.7990871797436
GPR34	-1.76517142161863
PGA4	-2.5882971498663
NMT2	-1.84514097439157
ERICH4	-2.32045593092055
KIAA0319	2.25918042721457
SPIRE2	1.18872328713251
AARD	2.09391429929202
CA9	5.14804811258374
ARHGEF16	1.18427704264839
ARHGEF39	1.59447974376882
PKHD1L1	-3.70038098190656
MMEL1	1.66421435736827
PRXL2B	1.00541178406281
CDNF	-1.2124936434175
DCDC2	-1.09838660191687
CLLU1OS	1.88323326993482
SRPX	-2.51972806619989
CCL7	3.7342688519308
GABRD	3.22833269569281
LRP4	-1.28058660387903
PRRG1	-1.00336148656022
HTR2A	-2.27252171690323
SOWAHA	1.7696007135094
MCM10	3.08302896415862
ID4	-1.86664777817526
HAO1	2.23952922454077
CCDC3	-2.84183772833759
BMP2	-2.15295589913075
DHRS13	1.20393761574447
PGPEP1L	1.09247620584999
GK	1.1250074983296
CHGB	3.01370742139102
MAGEB1	2.11318140629215
MAGEB2	2.90948739784904
PUSL1	1.27178479962896
MAGEB6	2.05048413808679
ARX	1.88995423744085
FABP9	-3.03712150056972
TPD52	1.84883839197975
PCNA	1.39238822270534
KIF24	1.59552459939689
LGR4	-1.20156444630309
ECHDC3	-1.43058980061017
APOO	1.10911002081511
TNFRSF4	1.30552945941927
VIT	-2.87804114184655
GFOD1	-1.05819191962412
TTLL10	-1.09695992313481
C1orf159	1.03654884242569
RGCC	-1.53830727702218
PTCHD1	-1.80357426838939
EDN1	-1.36061584866113
ISG15	3.54639454763079
SMS	1.11042617139164
PLEKHN1	1.23064885510758
XDH	-1.02324324212744
TMEM170B	-1.5601811461347
NEDD9	-1.28901856192707
PRNP	-1.32113424170156
CTXN3	-1.56897596302835
SMPX	1.04919904386373
KLHL34	2.0465540880295
FOXO1	-1.86045164608895
RPS6KA3	-1.07277454718842
LHFPL6	-2.0328636022109
NDNF	-1.42147173979582
SPINK4	3.68793953994874
CYP1A1	-3.68487699719057
POSTN	2.15721876105505
SPEF1	2.45383994796175
CSNK1A1L	-1.13498774519385
MT1G	1.18818948336938
MT1M	-2.16927554866576
INSYN1	1.17177408641405
MAB21L1	-2.66031999316259
ITSN1	-1.77466225617537
EQTN	-1.61734780803378
TEK	-1.89260051234615
EXOC3L4	1.58609198997173
KL	-2.50314424462739
N4BP2L1	-1.26509978296597
BRCA2	1.49512178622569
S100G	3.02469964999336
IFNA8	-1.53097306787551
IFNB1	3.42961763942317
PXDC1	-1.09227341336207
GRPR	1.30029166462228
AVP	-1.61895211379855
CALML5	3.04928456308131
C2CD4B	-2.07154390863554
TUBAL3	1.22927719002768
UCN3	2.38577662817563
TEX26	-2.88454415829681
MEDAG	-2.40548914494345
AKR1C3	-2.2937153640012
GCOM1	-1.90311504846231
C20orf141	1.19503165814239
SH3GL2	1.6975875184768
FRMPD4	-1.82823040916796
CDKN1C	-2.07086961507604
AKR1C2	-3.07081653483836
CLCN4	-1.01305639270868
AKR1C1	-3.48082266411916
FREM1	-2.87611547885654
HUS1B	2.2333943881801
CER1	-1.51765958532178
SHROOM2	1.22570711816168
NFIB	-1.54624762933472
FAM9A	1.03149388675993
CDX2	1.34225944578544
PDX1	4.36161903417751
ADAMTS6	1.25666639547826
VCX3A	2.76485106171409
TYRP1	3.77974564681938
XG	-1.79543919582668
SHISAL1	1.69576301539292
FAM49A	-1.58257102584483
SOX5	-1.72645110275939
ESM1	2.9775713942106
SGCB	-1.08474532963379
IL33	-2.71864285998601
TGM3	2.31542404603057
SLCO1B3-SLCO1B7	-3.56281896825612
C2orf50	1.3422703155128
RLN1	1.39150952019419
GAGE1	2.71652868886416
GAGE12H	3.84508738331518
RHOH	1.08031389002555
PRB3	2.24073088632425
ANGPT4	-3.0038892180855
RSAD2	1.59296086766048
CLEC6A	2.64524195446074
SGCZ	-2.32992744769258
VLDLR	-1.75358175562231
SOD3	-2.30939055861529
C1QTNF9B	-1.68847153068284
GNG7	-1.15092732618127
KRTAP5-6	1.79158722502812
KRTAP5-1	1.44185994916396
DEFB134	1.15005495367844
CDH12	-2.01632648610533
DMRT1	1.98202640336863
ZG16B	1.98595495092845
NRSN2	1.00731092116898
KANK1	-1.83769020227543
SACS	-1.04347719233499
FGFBP1	-1.2652015307121
OLIG1	1.68289722045912
DEFB132	-4.96910737662233
DEFB126	3.09979641348601
NKX3-2	2.94541005722565
CBARP	1.43402385246715
TAS2R1	1.3634887067684
SEMA5A	-1.42994849474451
FOXD4	1.7166469066124
KCNA1	-2.07293445254043
IFITM5	2.12022315270979
PRMT8	1.56709951844303
DEFA1	-1.40597064454895
HGFAC	1.65264114867911
IQSEC3	-2.11394345840993
GJB2	4.3220440058356
MSLN	4.34241460968735
RNASE13	-1.49410842213877
ZIC4	1.84539245582869
AQP4	-1.37986678860099
TIGIT	2.06439852307937
VGLL3	-1.71209730669545
CADM2	-1.27858019893835
GOLM1	1.33149119591203
ADAMTS7	1.08391839591543
GPX3	-3.7183157555925
KRT18	1.65205970142672
STAB2	-2.93351976786016
FAM83H	1.7901662772141
CCDC158	-1.29866489134039
ACVRL1	-1.09938742888962
CPAMD8	-1.13289987737429
KCNQ3	1.14205915098241
ALK	-1.06183961715894
CCDC154	1.57619502059693
RAPGEF3	-1.69213056981552
RYR3	-2.24844166370679
FANCA	1.94277125443165
BICDL2	1.07034553847489
PRB2	1.95634016383724
VWA3A	1.33098525803952
PTPRN2	1.48841625843454
ADAMTS20	4.87287071155385
TMEM132D	1.42611043812672
CHRNG	2.30275051956749
TANC2	1.05114860326291
TBR1	1.92828970273201
TMEM72	1.53433731636726
NXPE2	-1.21730138176843
CRYBG3	-1.81860269235483
SPTB	-1.73158950494097
GPR149	-1.72331367878435
PRR22	1.215390487793
TAS2R13	2.37583525242821
OR2A42	-1.03108652262996
RNF208	1.26857297045292
KRTAP3-1	2.43408680887238
ZNF552	1.4158903078591
DNAAF3	2.44964514529381
TFPT	1.22255882472944
SMYD3	1.52761407748687
PGBD5	1.74706258561263
FUT2	1.52400302415382
ALPP	1.09913913034516
SLC16A3	2.23868230313281
CALCRL	-1.0846387651574
IQCN	-1.37510952086679
CCDC50	-1.28875946738513
LENEP	1.53306556448727
TMEM121	1.75540100864257
HOXD13	1.13585021774405
ABCA5	-1.4825126547009
B3GALT1	-2.57519561201366
GRK5	-1.21987873445176
EVL	1.51259927948243
PTRH2	1.02986319423061
SLC35G2	-1.96434040782597
SERPINA3	1.33748095041616
DENND2C	-1.04325380653618
AASS	-1.71010378144764
PTPRZ1	-1.36412747338685
SLC12A8	1.51396264592841
LRRC74A	-1.17339035446095
SFTPB	-1.24968908928304
PHLDB2	-1.26200036182591
DQX1	3.91452824374957
PC	-1.5283553790911
FABP6	4.37058731932434
KRT34	3.5451739279288
MTHFD2	1.48760923158031
MIEN1	1.98632016382049
MT1X	-1.61477272511558
DNASE1L3	-2.64804468711129
PCDHGA2	-1.31495079127063
CFI	-1.1905866043327
GPR75	-1.13621751796926
RAB11FIP4	1.18907510207827
RASGRF1	1.32586523766271
STON1-GTF2A1L	-1.98489083305161
KIF20A	3.38114356171665
VSIR	-1.58425893605093
CPLX3	1.52528977999441
DNAJC22	1.46133459150211
CLDN3	1.47127252445743
DRP2	2.11828619005349
QPRT	1.41440021818888
SATL1	1.10927517303659
KLHDC7B	2.62935877382703
ADM2	2.15116540417773
FOXB1	1.013038433591
NDUFAF6	1.20722062374374
MRGPRX3	-1.65594207290791
KNCN	2.47401052906573
PGM5	-2.49782571557704
SEPTIN3	1.35372939459221
ADHFE1	-1.99853543178547
LRRC3B	-3.55835861539457
OR51E1	-1.02976563327261
H2BC15	1.47475278739287
CCNF	1.71595781482785
ITIH5	-3.98036741661006
INS-IGF2	1.37725576873285
PLA2G4F	1.42416227397935
ERMN	2.35705069554798
CAPSL	4.0207709430014
BICDL1	2.66922773012092
RASSF7	1.75245202502205
TMEM213	-1.00694054096316
ALG3	1.12139915840607
ROBO3	-1.69511542806239
TTC28	-1.33368713040842
STK32A	-1.45014781395087
NSG1	-2.03939998845073
RNASE4	-1.28764994730278
EPHB1	-2.19431166452033
RDH16	1.99649559125499
CBSL	1.51862697235417
CCBE1	-1.42034010878329
APOF	1.21862555732131
RGPD1	1.05708570076004
GNAT3	2.50781845083144
KRTAP4-1	2.78602952546885
KRTAP2-2	1.05181057638209
PAX1	3.14163986984332
KRTAP5-8	1.09789001084046
KRTAP5-7	1.4269993460267
PCDHGB7	-1.7243647210566
PCDHA12	1.34419520043437
SFTPA1	-2.26762946504726
PCDHA11	1.11641787466076
TP53TG3D	-1.03362976559418
TP53TG3	-1.44836296928209
SHARPIN	1.01775003119496
PRAME	4.61142466689511
WNT8A	-1.84498689410075
CAPN11	-2.3585407537027
C10orf105	-1.0274145360141
HSDL2	-1.02750684136649
SAC3D1	1.44466330035184
MROH6	2.01719307623837
MGARP	-2.34543445593533
FER1L6	1.54859214959199
COL25A1	-2.04305060329926
DCDC2C	-1.79149807580295
SMTNL1	1.01018621265551
AIFM3	1.33120521176104
GPR33	1.04557971151375
OPRPN	-2.98959639502184
SRL	-1.57348610788387
FAM166B	-1.34225968756891
ENHO	1.23901579037369
C5orf49	1.61891651694374
CLDN8	-2.11536131643448
MAGEB16	1.90579269101466
MAGEB17	1.49058469289749
TRMT9B	-1.71302498946601
ZNF705D	1.09228746123245
TUBA3C	3.14226161441524
SLITRK6	2.55237338945679
UMODL1	2.77338695388279
HMX1	1.53115438974855
GCGR	2.08717250154793
ZG16	1.08971516426466
FAM72D	2.89733783448859
MASP2	-1.11937086476349
CENPS-CORT	1.47912673293306
AGR2	2.37009705198724
P2RX6	-2.31091047925533
CACNA1I	1.53338764316343
GGT2	-1.57282577875724
TCL1A	2.29863461123571
TF	-2.20457336847975
SYCE3	1.95431479918802
ELFN2	2.61844064318512
OR6B2	1.31235432549632
IGSF23	2.136059188907
CLDN5	-2.55257372196063
TENM2	-1.73263497812518
H3C15	3.89711815316067
HOXD12	2.08837371311217
LIPM	1.98163221289282
STON1	-1.31934100602049
DMRTA2	2.97119226554634
CEACAM16	1.52092546095619
PPP1R3G	-1.09833728582782
TMEM196	-1.49999408915366
TDRD15	1.21120994889946
NXPH1	3.83282468273695
DCDC1	1.8574921976729
IFI30	1.49629902533519
MATN3	2.7640673632538
CCDC85A	-1.96905135875112
ZFPM2	-1.18240425106284
AQP12B	2.5692543744522
LPAR2	1.16584006977355
RGS14	1.00511102161689
EBF2	-2.25920374126197
HEPN1	-5.11351477248126
TBX20	2.2518039507001
HMSD	1.44156932343901
TAS2R40	1.80065269262203
OR2A1	-1.26627826532114
TMEM14EP	3.13899354589773
MYO3B	2.07996258106496
MYO7B	-1.27622544604251
KLHL30	-2.30066009125352
C4orf48	1.98999696625138
FAM174C	1.03662692991097
TONSL	2.04570584174547
PRR35	1.87899000243373
CYSRT1	2.34664325652014
POTEJ	3.9061173763137
NOTUM	2.84202074220336
SAPCD2	2.2273976022171
FAM126A	-1.80459202077786
SCN7A	-1.63029429568915
CD207	1.39992487165964
RIMKLA	1.39175719453227
HJURP	3.37540644694832
HLA-DQB2	1.12972683327339
CKMT1A	1.65303454771549
APBA2	1.06566726203673
PABPN1L	1.04348004846049
PRRT3	1.91869966109657
KRTAP5-2	1.93793889575359
ICAM2	-1.34538636822751
POLR2H	1.08185128552697
PRKCA	-1.00594527397808
LIMS4	-1.08663816567225
SLC38A5	1.74840934813396
IFNL3	4.11698894707918
EBP	1.1468118613736
AMY2A	1.0715409333411
PTRH1	1.07114240425881
ADAM8	2.32827884058112
NBPF4	3.17185545611654
EZH1	-1.29576274779135
C3orf86	-1.04371119248928
E2F5	1.19531768158433
CRY2	-1.20375824162089
CTXN2	2.66675977401307
SMIM10L2A	-2.12607441111129
CLEC17A	1.06597096856805
NECAB1	-1.6849281632074
KRT3	2.98356825886162
FEZF1	2.32291765935923
ZNF724	1.03832860746251
LTA	1.8448846772532
MTFR2	2.81748033858838
CYP21A2	2.36425261607206
SMYD1	-4.99769031291986
BECN2	1.79564507297733
PLPP5	1.24840145056519
PLCL2	-1.07501814019813
AKR7L	1.5672420698736
TDRD12	1.03594229930714
SLCO1B7	-4.70931592510531
DLGAP2	-2.06561899081761
MUC6	1.09583362146644
LAMA2	-1.74318318427225
DDN	2.34291586552292
FAM13C	-2.21403778228258
EBLN1	1.31020561007241
PLP1	-1.62259183878672
GOLGA6L4	-1.09024157601201
CASP12	-2.16841507227049
FNDC10	1.76948336460217
PRAC2	6.1994193182599
THSD7A	-1.23210321405414
MRVI1	-1.06892815818795
SHISA9	1.44729747764259
TOP2A	3.50519234006864
MXD3	1.74170283737483
KY	-3.09004031938963
PRDM11	-1.03552119341819
TMEM100	-3.28268093003215
INSYN2A	4.00108750551584
FAM71E2	2.59631507582024
TXNIP	-2.06205928006549
C19orf81	1.54705139827686
CFB	2.62663296978928
C4B	1.44105118359523
TSTA3	1.80630392287968
CASP14	5.83150974905997
ANKRD65	-1.09320179263736
OR5K2	-1.79357665882537
TPTE	2.04255823687143
PLD5	-1.68614101694701
HELZ2	1.18521176239309
SLC30A8	5.13208369393443
FGD4	-1.15905441612759
PLEKHM3	-1.31461459660944
LOC100288637	1.36551446436771
FOXI3	1.16266919913604
SPATA31A3	1.54853578333556
HMCN2	-2.10388259113097
FBXO43	1.86139434962731
KIFC1	3.14938175954708
C4A	1.48720946685577
LTB	2.13782630749998
GBE1	-1.54978530785812
CNTD2	3.02590343782864
DHRS3	-1.10951835201695
ORM2	4.12048504657581
DCAF8L2	3.13831739378891
GPR143	1.71664641570685
APOBR	1.41411453518937
TMEM125	1.16802593278932
SMIM10L2B	-1.43506789628507
AKAIN1	-3.43351263643018
ANKRD63	1.17137376958506
DLX3	1.51103164081969
PRR20E	2.00881514280063
KIF4B	2.06556535619715
TMEM132C	-4.73735168818641
SCN4A	-3.62895499979575
CYFIP2	1.36028681077141
SPDYE2B	1.05935870809738
EGR4	1.48686622143485
AJM1	2.01232078431743
TMPRSS4	2.43573893380483
ZNF469	1.40654565711592
BNIP5	3.17014825148651
IGFL1	1.55337589233256
PLA2G10	2.25589692402511
CLEC5A	3.27385358179546
GRIK4	1.28952151254009
PDZD2	-2.62845644252897
SEBOX	1.68150757085552
PTCHD3	-1.59224854073686
C4orf51	2.48471725821796
NPAS1	1.22179621601289
METTL11B	5.24828261402207
FGF16	-1.52921211086925
POTEB	2.91542162709987
MEIKIN	2.43352749017521
GAGE2C	5.73538623190949
POLD1	1.06000775129546
DIXDC1	-1.43823045309037
DCAF8L1	2.63609733190722
PRSS48	2.37296613505673
C16orf91	1.00178770409764
GMNC	-3.14741139021533
EMX2	-1.41046135109096
TBC1D9	1.00600047274871
GAGE2E	5.07491398177722
FBXO32	-1.01732112076691
CROCC2	2.05130022990512
SH2B2	1.07112244232961
CHAC1	1.45842627472741
TMEM238	1.96030287198833
SMIM1	1.31043478092247
ANKRD66	1.83624608848512
PNMA6E	3.24896714189836
RNF224	2.05781530901845
GAGE4	5.73538623190949
CLDN9	2.46956999606982
LAPTM4B	1.28101954356826
MUSTN1	-2.63720874905781
TMC4	1.24046654964014
PRRT4	-3.64774996758119
MOGAT1	-2.2448229488523
GOLGA8N	-1.43434680673138
PHGR1	1.89328741329687
IFNE	-1.24448919085243
CLMP	-2.41309694421016
TWIST2	-2.26062862010148
ASCL5	1.38246206901236
PMEL	-1.17355346605199
SPANXB1	4.96578074900169
PRSS56	2.50019041889371
SMIM34A	1.51715347054777
KDM4E	-1.31138301437001
NKX1-2	1.07812953277159
TEX22	1.40918034264751
CCN1	-1.62117852115401
POTEI	2.09788577011787
PRR20D	2.00881514280063
FAM25G	1.22042029776299
SBSN	3.24925200830061
CAPS	2.12778327307572
CLDN25	4.09842796196555
RNF223	1.53710641025563
C2CD4D	1.44595145853049
MAGIX	1.0768449803601
GTSE1	2.81705051366483
ETV3L	-1.4593181889549
HS3ST6	1.87871410135557
POTEB2	1.96092671062533
GPR42	-1.80885568410352
TMEM229A	1.20894648264457
OR7E24	1.43541264633214
ZNF727	-1.31903178624553
BHMG1	1.33485061680182
SHISA8	2.69934490575546
USP17L11	3.43866871118512
TP53AIP1	-2.21479991650553
RNF112	-1.00008975973457
SMKR1	1.97447915433428
KIAA0408	-3.38781117561686
CLEC19A	1.84130614994027
MGAM	1.39829250106089
SPRR2F	-2.56282819936139
KLF6	-1.34723336104339
ATG9B	2.00754594233474
ESRP2	1.02927190775283
LCN10	-1.59800375037431
C1GALT1C1L	-1.29184145424844
FXYD4	1.64087176036653
MGAM2	-1.57521053415323
TAFA1	-1.1523249092456
MUC13	2.94446161546161
SEPHS2	1.10920715990279
DPPA2	1.12034477579031
GPBAR1	-2.93731468956604
CT45A5	4.58924430409651
TUBA4B	3.36317628176978
NACAD	-1.32402476424888
ONECUT2	3.38860027744335
MPZ	-1.0709251769498
GSTA2	1.29032404514914
CLIC3	1.86033290353226
CEBPA	-2.22090111588706
PRB1	3.4895458025324
SH3TC2	-1.26490494883784
ACTN3	-1.00477664934069
ADGRL3	-1.82665416817297
MGAT4D	1.48340756709745
TMEM158	1.68197559845882
TIGD5	1.10621622739884
EPPIN-WFDC6	1.36038734621447
ALYREF	1.25849757832718
TDO2	3.84107453836931
SELENOP	-1.56389305736609
CFAP99	2.21192863653293
TAS2R50	1.42332304667332
MRPS30	1.64404337071094
KCTD16	-1.16009506746806
CR1L	1.43517424005402
CXCL2	-3.35326974641407
GOLGA8O	-1.25471272459241
ADH1C	-3.43953719316187
HDGFL1	1.75119982506578
C4orf54	2.41434216083838
MTRNR2L5	2.08956292570496
GOLGA8K	-1.56951297332355
MCIDAS	2.73565637529881
FAM47E-STBD1	-1.98394743608641
CLDN24	1.03980748324612
GFRA2	-2.10056396634268
SMIM18	1.87788316028925
C8orf88	-1.97551719105039
RALYL	1.06950476629425
MYBL1	2.12970138002665
DLX6	2.27079081650312
IDO1	1.87652079067709
NKX6-3	1.1404334015341
PCDHGB6	-1.26263990143558
MAL2	1.63869462214014
SAA2-SAA4	-2.63658271111899
MAML2	-1.81078528140848
OR8G5	1.17674393728548
C11orf98	1.16105209444136
RECQL4	2.81979977668539
GOLGA8G	-1.48246517442241
SLC6A5	1.22048706235948
USP35	1.03112502235933
DPP3	1.51160293940379
GOLGA8F	-1.78280690389481
SMIM3	-1.47035308843994
MUC5B	2.74151978796585
PBOV1	1.08058040536939
PAMR1	-3.52597068174877
MANF	1.11475138097182
ARMS2	-1.48159809815569
KRTAP5-9	1.14818382395586
HCAR3	-2.19620713622965
GPR68	1.75587889658331
C6orf141	1.59928744106912
LRRC24	1.72315319093924
PCDHA5	1.18586763126797
H2AX	1.93587285792633
CREB3L1	2.2729495571914
FZD4	-2.67784682170688
TAS2R43	1.17119848154077
MEX3A	2.08755469786174
TSGA10IP	1.04491643531786
FXYD6-FXYD2	-1.25363947590375
TAS2R46	2.09373995675619
OVCH2	-3.17086539375566
RTL1	1.13535526851461
CCDC189	1.73174930155202
CXorf49	2.07147038313891
SALL3	2.68326875444627
SLC5A8	3.57443007452999
RHBG	1.98916994747203
STH	1.26491856501292
ASIC5	2.98924068808211
TIFAB	1.42126235357091
FAM180B	-3.58417549728448
SAP25	1.21603811448188
TBC1D30	1.1403819673788
FAM92B	1.44028804570661
TAS2R30	1.49085204246238
H4-16	1.51066147719054
PRSS2	2.90482781918733
TJP3	1.75678111325255
H2BC8	2.45872249505936
OR10G2	1.94025058538244
CCDC166	1.64153937301372
CXorf49B	2.07147038313891
SHD	1.90177676026349
MTRNR2L3	1.48962410253515
PRR20C	2.89255346799159
PPIAL4D	1.19764706894636
MTRNR2L7	2.15116987121123
H2AJ	1.202303634249
MTRNR2L10	1.09237529235487
ZAN	2.46241577099876
TAS2R38	1.90995512221772
PTPRQ	-1.9433681223947
POTEG	2.17562986396211
POTEM	1.69919959604168
OR9A4	1.59671194442635
SPIC	1.39057341809928
PINX1	-1.24511138763166
MC1R	1.09868558221766
IFI27	1.88172374552198
SMIM6	1.56556426363466
REC8	1.06679173735239
UBE2Q2L	-1.14041157218121
BLID	1.77742224494841
KCTD13	1.09906640138221
LOC100509620	-5.16285778909081
TUBB8	2.0062493335659
TPBGL	1.2113825855799
GOLGA8S	-1.65113496472891
TMEM249	2.84900185327628
LY6L	2.34012456836116
XKR7	3.70405203535753
GOLGA8Q	-1.16122935320405
SLC22A31	2.24262316511955
GOLGA8M	-2.83033998377443
TCF24	1.71353571164947
PECAM1	-1.66762985992333
DUX4	2.4935087727109
TGFBR3L	3.03621766932564
GOLGA8H	-1.54506274523927
SCX	2.53803368491588
CPEB1	-1.33070433925508
KCNJ18	2.24478187712867
EPPK1	1.19322218451433
TMEM114	1.43962585528485
EME2	1.52154426749491
MPV17L	1.82896861136265
GOLGA8T	-1.35546737578984
TBC1D3G	3.17330588682788
BOP1	1.58440265049027
SCRT1	2.26461212208395
MRC1	-1.7785264111034
BOLA2-SMG1P6	1.01885208682864
CCDC187	5.08569050225289
C19orf84	1.30912621334992
GPR139	3.92608773941392
MMP12	2.75308181373113
PCDHGA9	-1.09738133595775
GFY	2.55680999367831
H4C14	2.5170247665494
IKBKE	1.24465865888476
GJD3	2.34448092341545
RAB31	1.54240597492864
C18orf63	-1.75993327723905
H4C15	2.29304580672082
GDF10	-3.09062884003195
MSMB	2.98917288062032
KLF14	-1.94879581950222
MYH3	-1.24615407169686
PPIAL4C	1.37051636008277
SPC24	2.66804738132207
LINGO3	1.36366427155759
APOC2	1.39923264935658
SMIM22	2.50316412644356
PRCD	-1.83302170272887
APOC1	1.083501421246
KANK2	-1.15128448466761
KIF18B	3.05368866514078
FAAP24	1.00288271653771
CYP4F8	1.64669510999752
LYPD8	2.41154808780205
PNLIPRP2	3.42609999926379
SBK3	-1.56507496412331
HSH2D	2.56330400362421
MAGEA9B	3.59779311880977
NTF4	-2.41464690238157
CTAG1A	3.16379401802112
ZNF730	1.81629508491055
ZFP36	-2.21292625045655
CT45A1	5.45313194218338
JOSD2	1.04793754307785
ZNF728	-1.34604560484701
SSX4B	1.98538287961096
C5AR2	1.34417076614079
MAGEA2	7.07840622936425
SSX4	1.98538287961096
FAM71E1	1.23612664282923
SSX2B	2.37047450295414
CT45A3	4.72631570224599
GABRQ	4.19958893480379
SLC6A14	-1.02070416969839
CCDC177	1.06642148797046
PNMA8B	-1.32523816863086
H2BS1	2.06803117623517
CXCL17	2.43386790518456
ANKDD1B	-1.31044336438219
ERVV-2	6.20958266897333
ZNF729	1.02938388155469
ERVV-1	3.20183663539024
RASL10B	-1.36221229751529
ADAM21	1.02281493985108
GAS2L2	-1.52240527179244
NXF2	1.76143769003924
MMP28	-2.02311051311653
RPS10-NUDT3	1.59390796131985
CD24	1.54533813322372
KPRP	2.50075014634804
TRABD2B	-1.76412170922788
H2AC19	2.4953524625434
CD177	3.80036148978371
GRIN2B	-2.60476800919275
KCNJ6	1.40272732423011
PSMB3	1.15120107001147
SPECC1L-ADORA2A	1.90492318525521
CT45A7	1.71762638804455
NEFL	1.79458474716602
MYO19	1.03815265249332
IFNL4	1.38638493175883
C17orf78	1.17887130713894
POTEB3	1.28388373263396
ELOA3B	3.17737736092002
CEACAM20	-1.10859829757138
NATD1	-1.63116527177244
CT45A10	4.05805362186262
GIMAP1-GIMAP5	-1.0453582290654
SRCIN1	1.34525355003563
CCL23	-2.03307903784218
UHRF1	3.25019334421162
CT45A6	3.02166843692933
GAGE13	5.09646911455674
TMEM191B	1.42299752679491
RDM1	2.7499684161722
H2AC16	3.93451188294484
CISD3	1.10170935244704
DOC2B	-1.31689928789566
H3C1	2.14127075625935
